ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8785616,HV459743,09/03/2012 05:00:00 PM,109XX S GREEN BAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,432,4.0,10.0,52.0,08B,1200541.0,1833063.0,2012,02/10/2018 03:50:01 PM,41.696698285,-87.541350715,"(41.696698285, -87.541350715)"
8784493,HV458366,08/13/2012 09:00:00 AM,095XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,2223,22.0,21.0,73.0,07,1172330.0,1841399.0,2012,02/10/2018 03:50:01 PM,41.72023894,-87.64439769299999,"(41.72023894, -87.644397693)"
3481428,HK550043,08/10/2004 10:30:00 PM,105XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5.0,9.0,50.0,08B,1183772.0,1835299.0,2004,02/28/2018 03:56:25 PM,41.703240885,-87.60267851200001,"(41.703240885, -87.602678512)"
7577314,HS380071,06/26/2010 02:11:00 PM,035XX N LONG AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1633,16.0,38.0,15.0,06,1139728.0,1923225.0,2010,02/10/2018 03:50:01 PM,41.945435815,-87.761818262,"(41.945435815, -87.761818262)"
3547032,HK630962,09/17/2004 11:47:00 PM,041XX N MARINE DR,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",True,False,2323,19.0,46.0,3.0,26,1171195.0,1927658.0,2004,02/28/2018 03:56:25 PM,41.956966127,-87.646026725,"(41.956966127, -87.646026725)"
3310089,HK344527,05/05/2004 02:07:00 PM,049XX N DRAKE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1712,17.0,39.0,14.0,26,1151823.0,1932676.0,2004,02/28/2018 03:56:25 PM,41.971140111,-87.717111345,"(41.971140111, -87.717111345)"
9732028,HX382264,08/10/2014 07:43:00 PM,056XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,712,7.0,16.0,68.0,14,1169616.0,1867305.0,2014,02/10/2018 03:50:01 PM,41.791387595,-87.65358866,"(41.791387595, -87.65358866)"
8819248,HV492457,09/26/2012 12:11:00 PM,021XX E 71ST ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,333,3.0,5.0,43.0,26,1191527.0,1858274.0,2012,02/10/2018 03:50:01 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
6635225,HP707797,11/28/2008 10:00:00 PM,010XX N OAKLEY BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1312,12.0,1.0,24.0,14,1160881.0,1907040.0,2008,02/10/2018 03:50:01 PM,41.900609708000005,-87.684517479,"(41.900609708, -87.684517479)"
7495080,HS298707,05/07/2010 03:00:00 PM,028XX W PRATT BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SPORTS ARENA/STADIUM,False,False,2412,24.0,50.0,2.0,07,1155966.0,1944979.0,2010,02/10/2018 03:50:01 PM,42.004817338,-87.701543301,"(42.004817338, -87.701543301)"
6263661,HP350259,05/22/2008 09:30:00 AM,012XX W DRAPER ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1933,19.0,32.0,7.0,06,1167612.0,1917157.0,2008,02/28/2018 03:56:25 PM,41.928229005,-87.659502268,"(41.928229005, -87.659502268)"
2223024,HH493223,07/07/2002 10:15:00 AM,004XX W 95TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2223,22.0,21.0,73.0,14,1175047.0,1841577.0,2002,02/28/2018 03:56:25 PM,41.720667301,-87.634440758,"(41.720667301, -87.634440758)"
8137966,HT371657,06/29/2011 12:10:00 PM,047XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1911,19.0,47.0,4.0,06,1159512.0,1931436.0,2011,02/10/2018 03:50:01 PM,41.967582246999996,-87.68887230799999,"(41.967582247, -87.688872308)"
2635448,HJ245163,03/18/2003 07:00:00 AM,045XX S LAPORTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,814,8.0,23.0,56.0,26,1144120.0,1874126.0,2003,02/28/2018 03:56:25 PM,41.81062065,-87.746907795,"(41.81062065, -87.746907795)"
11161455,JA527830,11/28/2017 03:20:00 AM,070XX W NORTH AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,2513,25.0,36.0,25.0,18,1129016.0,1909856.0,2017,02/10/2018 03:50:01 PM,41.908938854,-87.801497147,"(41.908938854, -87.801497147)"
9503952,HX158882,02/17/2014 06:02:00 PM,034XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1921,19.0,47.0,5.0,06,1159771.0,1922681.0,2014,02/10/2018 03:50:01 PM,41.943552694,-87.68816234200001,"(41.943552694, -87.688162342)"
4239374,HL558302,08/18/2005 10:00:00 PM,012XX W 76TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,612,6.0,17.0,71.0,08A,1169352.0,1854428.0,2005,02/28/2018 03:56:25 PM,41.756057234000004,-87.65492915799999,"(41.756057234, -87.654929158)"
11666570,JC237780,04/24/2019 08:30:00 PM,045XX N CLARENDON AVE,0810,THEFT,OVER $500,STREET,False,False,1914,19.0,46.0,3.0,06,1170091.0,1930547.0,2019,05/01/2019 04:31:01 PM,41.96491786,-87.650000625,"(41.96491786, -87.650000625)"
10017537,HY206787,03/01/2015 07:00:00 AM,074XX S MAY ST,0890,THEFT,FROM BUILDING,VACANT LOT/LAND,False,False,733,7.0,17.0,68.0,06,1169939.0,1855526.0,2015,02/10/2018 03:50:01 PM,41.759057567,-87.652746098,"(41.759057567, -87.652746098)"
2406759,HH719301,10/17/2002 02:16:13 AM,0000X W 110TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,513,5.0,34.0,49.0,07,,,2002,08/17/2015 03:03:40 PM,,,
8033799,HT265421,04/25/2011 01:20:00 PM,035XX E 114TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,False,433,4.0,10.0,52.0,18,1201660.0,1829983.0,2011,02/10/2018 03:50:01 PM,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
7069092,HR476790,08/10/2009 11:30:00 PM,094XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,634,6.0,6.0,49.0,26,1177949.0,1842478.0,2009,02/10/2018 03:50:01 PM,41.723074622,-87.62378426299999,"(41.723074622, -87.623784263)"
9688741,HX337728,07/07/2014 05:25:00 PM,052XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17.0,39.0,13.0,14,1148779.0,1934556.0,2014,02/10/2018 03:50:01 PM,41.976358494,-87.728255716,"(41.976358494, -87.728255716)"
6244062,HP331268,05/11/2008 11:00:00 PM,053XX W PENSACOLA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1624,16.0,38.0,15.0,06,1139933.0,1928404.0,2008,02/28/2018 03:56:25 PM,41.959643724,-87.760937607,"(41.959643724, -87.760937607)"
2371750,HH675002,09/27/2002 12:20:00 AM,0000X N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,1332,12.0,2.0,28.0,14,1160400.0,1900403.0,2002,02/28/2018 03:56:25 PM,41.882407184,-87.68646800200001,"(41.882407184, -87.686468002)"
2228967,HH489934,07/05/2002 09:55:00 PM,015XX N MAPLEWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,True,False,1423,14.0,26.0,24.0,11,1159125.0,1910181.0,2002,02/28/2018 03:56:25 PM,41.909265128,-87.69088096700001,"(41.909265128, -87.690880967)"
9012952,HW160851,02/18/2013 10:00:00 AM,038XX N ELSTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1732,17.0,35.0,16.0,06,1152259.0,1925458.0,2013,02/10/2018 03:50:01 PM,41.951324818,-87.715699426,"(41.951324818, -87.715699426)"
11370824,JB336995,07/04/2018 06:00:00 PM,032XX W WALNUT ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1123,11.0,28.0,27.0,02,1154913.0,1901450.0,2018,07/11/2018 03:55:29 PM,41.88539198,-87.706588331,"(41.88539198, -87.706588331)"
6029501,HP133416,01/19/2008 04:00:00 PM,026XX S KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1031,10.0,22.0,30.0,07,1149472.0,1886192.0,2008,02/28/2018 03:56:25 PM,41.843629517,-87.726964584,"(41.843629517, -87.726964584)"
1736231,G535610,09/06/2001 03:00:00 PM,065XX W HURLBUT ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,1612,16.0,,,06,1131504.0,1937790.0,2001,08/17/2015 03:03:40 PM,41.985550153,-87.791708756,"(41.985550153, -87.791708756)"
9773033,HX423483,09/10/2014 06:02:00 PM,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1722,17.0,45.0,15.0,06,1144295.0,1926174.0,2014,02/10/2018 03:50:01 PM,41.953443342,-87.74495704799999,"(41.953443342, -87.744957048)"
8817546,HV490778,09/25/2012 09:30:00 AM,003XX N SACRAMENTO BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1331,12.0,27.0,27.0,08B,1156331.0,1901957.0,2012,02/10/2018 03:50:01 PM,41.886754700000004,-87.701367443,"(41.8867547, -87.701367443)"
3132030,HJ808796,12/09/2003 11:00:00 PM,056XX S LAFAYETTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,233,2.0,3.0,40.0,18,1176941.0,1867580.0,2003,02/10/2018 03:50:01 PM,41.791980154,-87.626721231,"(41.791980154, -87.626721231)"
5991302,HP100076,01/01/2008 01:00:00 AM,020XX S LUMBER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1233,12.0,25.0,31.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
10863158,JA169534,02/28/2017 01:00:00 AM,008XX E 79TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,624,6.0,8.0,44.0,04A,1183187.0,1852807.0,2017,02/10/2018 03:50:01 PM,41.751298479,-87.60427764299999,"(41.751298479, -87.604277643)"
8586702,HV260580,04/27/2012 01:20:00 PM,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2533,25.0,37.0,25.0,06,1143844.0,1910199.0,2012,02/04/2016 06:33:39 AM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)"
7143260,HR552392,07/04/2009 08:00:00 AM,052XX W QUINCY ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1522,15.0,29.0,25.0,08B,1141428.0,1898498.0,2009,02/10/2018 03:50:01 PM,41.877550905,-87.75618119200001,"(41.877550905, -87.756181192)"
10195630,HY382740,08/14/2015 08:44:00 PM,071XX W IRVING PARK RD,2022,NARCOTICS,POSS: COCAINE,OTHER,True,False,1632,16.0,38.0,17.0,18,1127555.0,1925819.0,2015,02/10/2018 03:50:01 PM,41.95276806,-87.806503971,"(41.95276806, -87.806503971)"
7375822,HS176595,02/22/2010 06:55:00 PM,025XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,1.0,22.0,14,1161467.0,1917112.0,2010,02/10/2018 03:50:01 PM,41.928235818000005,-87.682084152,"(41.928235818, -87.682084152)"
7506963,HS310319,05/15/2010 03:00:00 AM,025XX W SHAKESPEARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1431,14.0,1.0,22.0,14,1159301.0,1914385.0,2010,02/10/2018 03:50:01 PM,41.920797604,-87.69011859700001,"(41.920797604, -87.690118597)"
1590249,G356676,06/12/2001 03:15:00 PM,057XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1633,16.0,,,06,1137009.0,1925968.0,2001,08/17/2015 03:03:40 PM,41.953012195999996,-87.77174639,"(41.953012196, -87.77174639)"
10887772,JA195177,12/05/2016 01:50:00 PM,007XX N WELLS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,1831,18.0,42.0,8.0,11,1174606.0,1905150.0,2016,02/10/2018 03:50:01 PM,41.895127545,-87.634161721,"(41.895127545, -87.634161721)"
5917469,HN714622,11/18/2007 02:06:00 PM,033XX W 63RD ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,GROCERY FOOD STORE,False,False,823,8.0,15.0,66.0,11,1155291.0,1862654.0,2007,02/10/2018 03:50:01 PM,41.778923367,-87.70624024,"(41.778923367, -87.70624024)"
5239314,HN114631,01/04/2007 04:00:00 PM,007XX S STATE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,132,1.0,2.0,32.0,11,1176470.0,1897063.0,2007,02/28/2018 03:56:25 PM,41.872894484,-87.62756007600001,"(41.872894484, -87.627560076)"
6826761,HR234602,03/25/2009 02:00:00 PM,061XX S MARSHFIELD AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,714,7.0,15.0,67.0,09,1166395.0,1863909.0,2009,02/28/2018 03:56:25 PM,41.782137829,-87.665496141,"(41.782137829, -87.665496141)"
10792696,HZ562852,12/23/2016 04:00:00 PM,016XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1014,10.0,24.0,29.0,08B,1151969.0,1891573.0,2016,12/30/2016 03:57:27 PM,41.85834689,-87.71765945799999,"(41.85834689, -87.717659458)"
6732550,HR149759,02/02/2009 04:17:45 AM,0000X W 61ST ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,311,3.0,20.0,40.0,26,1176956.0,1864374.0,2009,02/28/2018 03:56:25 PM,41.783182227,-87.626762839,"(41.783182227, -87.626762839)"
3699875,HK804070,12/12/2004 01:04:00 AM,062XX S PAULINA ST,041A,BATTERY,AGGRAVATED: HANDGUN,OTHER,False,False,714,7.0,15.0,67.0,04B,1166081.0,1863268.0,2004,02/10/2018 03:50:01 PM,41.78038553,-87.66666557100001,"(41.78038553, -87.666665571)"
1337820,G034594,01/16/2001 06:00:00 PM,023XX S BLUE ISLAND AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1034,10.0,,,14,1164132.0,1888505.0,2001,08/17/2015 03:03:40 PM,41.849679993,-87.673100076,"(41.849679993, -87.673100076)"
7113873,HR522646,09/05/2009 10:00:00 PM,052XX S LUNA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,814,8.0,23.0,56.0,05,1140248.0,1869369.0,2009,02/28/2018 03:56:25 PM,41.797638283000005,-87.76122628200001,"(41.797638283, -87.761226282)"
10808250,JA107188,01/04/2017 10:37:00 AM,043XX N KENMORE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1915,19.0,46.0,3.0,06,1168386.0,1929053.0,2017,02/14/2017 03:49:42 PM,41.960855414,-87.656312844,"(41.960855414, -87.656312844)"
2850108,HJ510667,07/22/2003 12:00:00 AM,021XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1413,14.0,26.0,22.0,06,1154697.0,1913909.0,2003,02/28/2018 03:56:25 PM,41.919584935,-87.707047511,"(41.919584935, -87.707047511)"
5742315,HN551978,08/26/2007 05:30:00 PM,006XX W DIVERSEY PKWY,0810,THEFT,OVER $500,SIDEWALK,False,False,1933,19.0,43.0,7.0,06,1171307.0,1918845.0,2007,02/28/2018 03:56:25 PM,41.932780465,-87.645874833,"(41.932780465, -87.645874833)"
3025218,HJ734897,10/31/2003 12:00:00 PM,015XX E 76TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,411,4.0,5.0,43.0,14,1187684.0,1854561.0,2003,02/28/2018 03:56:25 PM,41.756005871,-87.58774286,"(41.756005871, -87.58774286)"
5190586,HM782125,12/18/2006 09:15:00 PM,045XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,921,9.0,3.0,61.0,14,1166767.0,1874566.0,2006,02/28/2018 03:56:25 PM,41.811373959,-87.663827986,"(41.811373959, -87.663827986)"
9220668,HW367260,07/17/2013 09:50:00 PM,056XX N KEYSTONE AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,1711,17.0,39.0,13.0,08B,1148376.0,1937171.0,2013,02/10/2018 03:50:01 PM,41.983542026,-87.72966995200001,"(41.983542026, -87.729669952)"
10472938,HZ212519,04/02/2016 10:00:00 AM,002XX W WILLOW ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1814,18.0,43.0,7.0,26,1174263.0,1912079.0,2016,02/10/2018 03:50:01 PM,41.914148731,-87.635214353,"(41.914148731, -87.635214353)"
7866236,HS680670,12/29/2010 09:50:00 AM,074XX S HARVARD AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,SIDEWALK,True,False,731,7.0,17.0,69.0,18,1175247.0,1855520.0,2010,02/10/2018 03:50:01 PM,41.758924219,-87.633292778,"(41.758924219, -87.633292778)"
8184167,HT415053,07/25/2011 04:00:00 AM,038XX W IRVING PARK RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1723,17.0,39.0,16.0,05,1150154.0,1926313.0,2011,02/10/2018 03:50:01 PM,41.953712369,-87.72341502399999,"(41.953712369, -87.723415024)"
2382444,HH690333,10/03/2002 08:15:00 PM,015XX E 55TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2132,2.0,4.0,41.0,06,1187447.0,1868839.0,2002,02/10/2018 03:50:01 PM,41.795191528000004,-87.58815799799999,"(41.795191528, -87.588157998)"
2143677,HH387886,05/22/2002 12:14:24 AM,050XX S WABASH AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,231,2.0,3.0,38.0,03,1177565.0,1871725.0,2002,02/10/2018 03:50:01 PM,41.80334033,-87.624307781,"(41.80334033, -87.624307781)"
9480495,HX133738,01/31/2014 01:45:00 AM,028XX W WELLINGTON AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,1411,14.0,33.0,21.0,03,1157024.0,1919814.0,2014,02/10/2018 03:50:01 PM,41.935741742,-87.698337076,"(41.935741742, -87.698337076)"
10126195,HY314673,06/24/2015 07:00:00 AM,118XX S PEORIA ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,524,5.0,34.0,53.0,06,1172451.0,1826410.0,2015,02/10/2018 03:50:01 PM,41.679104167,-87.644393666,"(41.679104167, -87.644393666)"
10066534,HY255479,05/07/2015 02:30:00 PM,031XX W PRATT BLVD,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",True,False,2412,24.0,50.0,2.0,06,1154134.0,1944915.0,2015,02/10/2018 03:50:01 PM,42.004678619,-87.70828505799999,"(42.004678619, -87.708285058)"
9117239,HW262160,05/01/2013 02:00:00 PM,056XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2011,20.0,40.0,2.0,06,1157660.0,1937177.0,2013,02/10/2018 03:50:01 PM,41.983373861,-87.695524775,"(41.983373861, -87.695524775)"
2978031,HJ675386,10/04/2003 08:00:00 PM,049XX N SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2032,20.0,47.0,4.0,14,1161782.0,1932811.0,2003,02/28/2018 03:56:25 PM,41.971308151,-87.68048722,"(41.971308151, -87.68048722)"
9308665,HW453504,09/15/2013 05:30:00 PM,043XX N LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17.0,39.0,16.0,14,1150943.0,1928627.0,2013,02/10/2018 03:50:01 PM,41.960046706,-87.72045372,"(41.960046706, -87.72045372)"
6361371,HP449458,07/13/2008 02:20:00 AM,014XX W MADISON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,GOVERNMENT BUILDING/PROPERTY,True,False,1211,12.0,2.0,28.0,26,1166873.0,1900131.0,2008,02/10/2018 03:50:01 PM,41.881524451,-87.662706932,"(41.881524451, -87.662706932)"
9980577,HX557972,12/28/2014 07:36:41 PM,038XX W ADAMS ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,True,False,1122,11.0,28.0,26.0,18,1150872.0,1898739.0,2014,02/10/2018 03:50:01 PM,41.878032732,-87.72149869799999,"(41.878032732, -87.721498698)"
2355277,HH657056,09/18/2002 07:00:00 PM,099XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,431,4.0,7.0,51.0,14,1193141.0,1839546.0,2002,02/28/2018 03:56:25 PM,41.714671842,-87.56823369,"(41.714671842, -87.56823369)"
2078533,HH302434,04/10/2002 07:00:00 AM,079XX S MANISTEE AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,422,4.0,,,05,1195889.0,1852857.0,2002,02/28/2018 03:56:25 PM,41.751130902,-87.557730239,"(41.751130902, -87.557730239)"
10101076,HY289583,06/05/2015 07:30:00 PM,047XX W ARTHINGTON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,11.0,24.0,25.0,16,1144891.0,1895610.0,2015,02/10/2018 03:50:01 PM,41.869561271,-87.743538683,"(41.869561271, -87.743538683)"
7785990,HS593359,10/31/2010 03:00:00 AM,056XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,713,7.0,16.0,67.0,05,1167957.0,1867396.0,2010,02/04/2016 06:33:39 AM,41.791673143000004,-87.659669259,"(41.791673143, -87.659669259)"
6149516,HP240613,03/24/2008 12:15:00 AM,022XX W 80TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,835,8.0,18.0,70.0,08B,1162741.0,1851234.0,2008,02/28/2018 03:56:25 PM,41.747432927,-87.67924610200001,"(41.747432927, -87.679246102)"
7322970,HR595321,10/18/2009 07:30:00 PM,066XX N GREENVIEW AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,2432,24.0,40.0,1.0,03,1165067.0,1944237.0,2009,02/28/2018 03:56:25 PM,42.002592103000005,-87.668081576,"(42.002592103, -87.668081576)"
1398040,G113634,02/25/2001 06:00:00 PM,064XX S SEELEY AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,False,726,7.0,,,14,1163769.0,1861653.0,2001,08/17/2015 03:03:40 PM,41.776002629000004,-87.67518709299999,"(41.776002629, -87.675187093)"
4252197,HL570984,08/18/2005 01:00:00 PM,023XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",False,False,825,8.0,15.0,66.0,05,1162042.0,1862808.0,2005,02/10/2018 03:50:01 PM,41.779208202,-87.681486068,"(41.779208202, -87.681486068)"
11655252,JC224584,04/02/2019 06:35:00 PM,003XX W CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATHLETIC CLUB,False,False,1831,18.0,42.0,8.0,11,1174037.0,1905670.0,2019,04/17/2019 04:13:00 PM,41.896567158,-87.636235973,"(41.896567158, -87.636235973)"
2694314,HJ292609,04/10/2003 08:49:26 PM,070XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,322,3.0,6.0,69.0,18,1177946.0,1858262.0,2003,02/28/2018 03:56:25 PM,41.766387875999996,-87.62331820600001,"(41.766387876, -87.623318206)"
11324833,JB276124,05/20/2018 09:00:00 AM,019XX E 73RD PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,333,3.0,5.0,43.0,05,1190566.0,1856623.0,2018,05/27/2018 03:50:44 PM,41.761595148000005,-87.57711471399999,"(41.761595148, -87.577114714)"
7640746,HS412395,07/15/2010 03:44:17 PM,035XX S RHODES AVE,2029,NARCOTICS,POSS: HEROIN(BLACK TAR),RESIDENCE,True,False,212,2.0,4.0,35.0,18,1180162.0,1881716.0,2010,02/10/2018 03:50:01 PM,41.830697249,-87.61447689100001,"(41.830697249, -87.614476891)"
11662990,JC233839,04/22/2019 01:10:00 PM,024XX N CLARK ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1935,19.0,43.0,7.0,06,1172519.0,1916842.0,2019,04/29/2019 04:18:19 PM,41.927257397,-87.641480286,"(41.927257397, -87.641480286)"
4523109,HM107643,01/05/2006 09:00:00 AM,012XX W VAN BUREN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1213,12.0,2.0,28.0,07,1168165.0,1898311.0,2006,02/10/2018 03:50:01 PM,41.876502431,-87.658015364,"(41.876502431, -87.658015364)"
6459339,HP538862,08/27/2008 11:10:00 PM,123XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,False,False,532,5.0,9.0,53.0,08B,1179068.0,1823259.0,2008,02/28/2018 03:56:25 PM,41.670309601,-87.620268309,"(41.670309601, -87.620268309)"
9568294,HX218940,04/10/2014 06:00:00 PM,013XX S KARLOV AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,False,True,1011,10.0,24.0,29.0,04B,1149265.0,1893479.0,2014,02/10/2018 03:50:01 PM,41.863629963,-87.727535573,"(41.863629963, -87.727535573)"
1346908,G047937,01/23/2001 04:53:51 PM,044XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,2313,19.0,,,26,1168844.0,1929661.0,2001,08/17/2015 03:03:40 PM,41.962513845,-87.654611305,"(41.962513845, -87.654611305)"
1895152,G746223,12/13/2001 03:30:00 PM,053XX N WESTERN AV,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2011,20.0,,,08B,1159335.0,1935505.0,2001,08/17/2015 03:03:40 PM,41.978751428,-87.689410664,"(41.978751428, -87.689410664)"
3282383,HK183790,02/14/2004 11:30:00 PM,008XX N HAMLIN AVE,2027,NARCOTICS,POSS: CRACK,"SCHOOL, PUBLIC, GROUNDS",True,False,1112,11.0,27.0,23.0,18,1150899.0,1905415.0,2004,02/28/2018 03:56:25 PM,41.896351851999995,-87.721224706,"(41.896351852, -87.721224706)"
9437781,HW581724,11/01/2013 12:01:00 AM,093XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,634,6.0,21.0,49.0,08B,1175563.0,1843135.0,2013,02/10/2018 03:50:01 PM,41.724931153,-87.63250432,"(41.724931153, -87.63250432)"
10690948,HZ445309,09/22/2016 05:20:00 PM,051XX S KEDZIE AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,True,False,822,8.0,14.0,63.0,08B,1155918.0,1870275.0,2016,02/10/2018 03:50:01 PM,41.799823914,-87.703736983,"(41.799823914, -87.703736983)"
